AHST219,AHST,The 21st Century Art Museum: An Introduction to Museum Studies,"THis course EXPlores key tOPics RELatED to THe SOCial, cultural, and polITical contexts of art museums in THe 21st cENTury. A broad overview of THe academic and professional field of museum studies will be presENTED alongside an in-dePTH examination of SPecific tOPics of concern to museum professionals. THese tOPics inCLude: THe roles of THe museum in SOCiety; THe RELationship between THe museum and THe artist; THe ways in which museums ENGage communITies; and how museums are reckoning wITh issues of diversITy, equITy and inCLusion. THe MEmorial Art Gallery (where much of THis course will be taught) will serve as a case study for many conTEMPORary issues in museum studies. "
AHST225,AHST,Greek Art & Archaeology,"THis course examines THe PHYsical remaINS of anciENT Greek civilization, wITh an emPHasis on archITecture, sculpture, PAinting, and oTHer visual arts, in order to understand Greek culture and SOCiety. THere are no prerequisITes for THis course."
AHST231,AHST,Gallery Practicum,"THis CLass will consider THe RELationship of art exhibITion and production in conTEMPORary art practices as PArt of a gallery practicum. THis course is an INTRoduction to art exhibITion practices inCLuding research, curation, planning, art handLINg, INStalLATion, and hands-on EXPerience in galleries. StuDENts will INStall exhibITions in THe teaCHINg galleries and SPaces on campus, inCLuding (but not limITED to) Hartnett Gallery and FRontiSPace Gallery. StuDENts will visIT galleries and museums and attend exhibITion OPenings, studio visITs, and artist lectures."
AHST232,AHST,Art History and Ethnoarchaeology of West Africa,"What do we know about THe conTEMPORary and PAst cultures and SOCieties of West AFRica? How has THe nature and role of art and visual cultures of West AFRica changED over tiME? And how has our knowlEDge about West AFRica’s PAst and conTEMPORary SOCieties and cultures been produCED and disseminatED? THis course is made up of two PArts.  THe first EXPlores HIStoric and conTEMPORary SOCieties and cultures of West AFRica, focusing on THe inception and develOPMEnt of complex SOCieties of THe sub-region between 2500 B.C. to THe presENT. THe sECOnd PArt of THe course EXPlores THe character and MEaning of conTEMPORary and HIStoric art works and artifacts of West AFRica."
AHST240,AHST,African American Cinema and Its Contexts,"THis course will offer a survey of AFRican AMErican film and filmmakers FRom THe early 20TH cENTury to THe 21st.  Directors we will study inCLude: Oscar MiCHEaux, Ivan Dixon, MElvin Van Peebles, Gordon PArks, Charles Burnett, Carl FRankLIN, Dee Rees, CHEryl Dunye, Julie Dash, Kasi Lemmons, Ava DuVernay, SPike Lee, John Singleton, Ryan Coogler, Jordan Peele.  We will also EXPlore THe inCISive crITical and THeoretical work AFRican AMErican crITics have produCED in reSPonse to THese films and THe contexts in which THey eMErge."
AHST244,AHST,Monuments of Ancient Italy Arezzo,"When we look at works of art in museums, galleries, and churCHEs we are, in most cases, looking at THem out of context. FurTHermore, when we look at early Renaissance PAintings we do not see THem THrough THe eyes of THe peOPle who produCED THem or for whom THey were produCED. We have to learn to see THem as THey might have been seen. We can begin to do THis by learning how to read and to interpret THe complex eleMEnts at play beneaTH THe imMEdiate surface by setting THe artist, HIS work, and HIS public in THEIr SOCial and RELigious HIStorical contexts, and by EXPloring THe universal unSPoken language of signs and symbols usED by artists. THe course contENT is basED on PAintED forms, i.e., PAnels, canvases, and FRescos FRom THe TrECEnto and QuattrocENTo wITh an emPHasis on Tuscan PAinting. THe selection, as far as possible, takes advantage of THe availabilITy of works in churCHEs, museums, and galleries wIThin EASy visITing distance of Arezzo."
AHST259,AHST,"Islamic Textiles: Society, Economy, Politics","THis course EXPlores textiles as vITal OBjects in HUMan lives for millennia. IT EXPlores a selection of THese luxurious textiles and THEIr intersection wITh SOCial, ECOnomic, and polITical lives in THe IsLAMic world between THe ninTH to THe EIghTEEnTH cENTuries. At THe end of THe seMEster, stuDENts will have an overall PICture of IsLAMic dynASTic HIStory, ITs broad geograPHical EXPansion FRom SPain to INDia, and ITs cultural THeMEs such as polITical sysTEM, SOCial STRucture, ECOnomic sectors, RELigious rITuals, cross-cultural exchanges, diplomatic gifting, royal lEIsure, and funerary practices. THis course invITes stuDENts to see artifacts as not MERELy PAssive OBjects but active aGENts in HIStory as well as THEIr everyday lives. IT also discusses a few TEChnical aSPects of weaving textiles and looks at textiles as THree-diMEnsional OBjects. FINally, THis course will assist stuDENts wITh develOPing THEIr crITical THinking, research, and wrITing as crucial skills to succeED in THEIr future careers THrough weekly readings, visual ANAlysis, in-CLass discussions, and research projects."
AHST260,AHST,Tourist Japan,"FocusED on but not limITED to THe first half of THe 20TH cENTury, THis course EXPlores represENTations of JaPAn in a wide range of visual and material culture: e.g., ePHeMEra GENeratED by tourism, EDucation and ENTertainMEnt; advertiseMEnts and souvenirs; and wartiME prOPaganda traveLINg similar routes of exchange. Travel brochures, guidebooks, PHotograPHs, postcards, films and oTHer OBjects reFLect changing concepts of urban SPace, rural culture, INDuSTRy, geograPHY, and milITary and polITical auTHorITy. RecurrENT iconograPHY and codED images LINk tourism and EDucational OBjects and images wITh evolving concepts of and questions regarding modernITy, nationalism and cultural iDENtITy: e.g., how is THe MEaning of “modernITy” in JaPAn useful to a study of THe continuous transformation of culture in SPecific contexts, as in THe transITion FRom ukiyo-e culture to PHotograPHY and animatED films? THis lecture/discussion course has a digITal componENT: stuDENts work hands-on wITh THe Re-Envisioning JaPAn Collection and digITal archive, learning boTH crITical ANAlysis and digITal curation skills. THe course inCLudes weekly film assignMEnts and one field trip each to THe MEmorial Art Gallery and GeORGe EAStman Museum. No audITs. "
AHST275,AHST,Paper and Death/Critical Paper,"THis seminar attends to THe vAST proliferation of printED material in EurOPe between 1450-1700, to print’s rECEption, crITical HIStory, materialITy and use. PArticiPAnts will focus on THe conceptual, SOCial, and ECOnomic facets of print THrough weekly discussions of ENGravings, etCHINgs, woodcuts, and books. While our attENTion will be directED towards SPecific material TEChniques and TEChnologies (e.g. hand-coloring, reproductive ENGraving) chieFLy in NorTHern EurOPe, we will concern ourselves also wITh THe many modalITies of print’s rECEption THroughout THe world, wITh MEchanical reproductions’ role in shaping (or defying) early modern habITs of mIND, wITh THe way print inFLectED notions of auTHorship, wITh THe manner in which print’s HIStorical aGENcy has been understood, and more urGENtly, wITh THe new polITics of ""replicative"" MEdia today   TOPics to be discussED inCLude: intaglio processes, THe collecting, cOPyright, sale, and marketing of devotional ENGravings; Protestant-CaTHolic prOPaganda and broadsheets; print and iDENtITy formation in THe Renaissance workshOP; natural HIStory, science, cartograPHY, and ASTrononomy's use of reproduceable images; docuMEntation of THe New World; demarcations of high/low culture; THe idea of PICtures as eviDENce. We will SPend tiME in THe MEmorial Art Gallery wITh works by Dürer, Raimondi, SCHEdel, Bruegel, AltDORfer, Ortelius, Cock, van LeyDEN, GHISi, Callot, BreyDENbach, and Rembrandt, as well as wITh treatises and essays on THe early collecting of prints. Readings will inCLude selections FRom Chartier, Benjamin, Ong, Grafton, MCLuhan, Koerner, LATour, de Piles, Warburg, Deleuze, and oTHers."
AHST282,AHST,History of Graphic Design,"THis course provides stuDENts wITh knowlEDge and understanding of THe places, peOPle, evENTs; HIStorical and cultural factors; and TEChnological innovations THat have inFLuenCED THe develOPMEnt of graPHic design into THe practice THat IT is today. THis course examines boTH THe DOMinant cultural idEAS embodiED by GraPHic Design, as well as THe counter-narratives IT GENerates to EXPress diverse cultural iDENtITies. StuDENts in THis course will question THe MEaning and form of graPHic artifacts."
AHST286A,AHST,Climate Change and the African Cultural Heritage,"THis course EXPlores how CLimate change is causing THe loss and damage of cultural herITage sITes across AFRica. IT examines THe continENT’s cultural landscape herITage and assesses THreats and imPActs of rising TEMperatures, wetter CLimates, rising sea levels, and HUMan migration on THe survival and futures of AFRica’s PAst. AFRica’s long HIStory of HUMankIND and THe peOPles encounters wITh oTHer cultures of THe world, have creatED and shaPED a rich and diverse cultural herITage THat neEDs safeguarding."
AHST300,AHST,Art New York New Field Studio,"THe Art New York Field Studio course will utilize THe resources of New York CITy as a starting point for creative production. THe course will be conductED primarily onLINe, wITh face-to-face MEetings wITh THe professor SPread THroughout THe seMEster. Projects will take stuDENts outside into THe cITy to make art wITh a rotating variety of MEdia, inCLuding PHotograPHY, video, sound, and INStalLATion, wITh an emPHasis on collaboration."
AHST305K,AHST,Art New York Colloquim,"As an integral PArt of THe internship program, all stuDENts PArticiPAting in ANY will MEet weekly wITh THe program's resiDENt director. THe CLass will visIT museums, art galleries, film & MEdia screenings, & learn FRom THese visITs THrough readings, PApers, presENTations & discussions. THe colloquium will also serve to provide an intellectual FRAMEwork for understanding THe OPerations of THe NY art world & to allow stuDENts to discuss wITh one anoTHer THEIr EXPeriences at THe various INStITutions where THey intern. Each stuDENt will be EXPectED to make a presENTation about THEIr internship to THe ANY group. THere will be an ENTrepreneurial componENT which will INTRoduce THe stuDENts to a wide variety of ENTrepreneurial activITy & innovative practices wIThin arts and culture. THrough guest SPeakers, seminars & field trips THe stuDENts will learn how ENTrepreneurial endeavors develOP. By THe end of THe seMEster, THe stuDENts will create THEIr own prOPosal for an ENTrepreneurial project."
AHST346,AHST,Arctic Vision,"When SPanish and PORtuguese EXPlorers stumblED upon a sunny ""AMErica"" THat was new to THem, THey encounterED balmy wonders – armadillos, cITies, and gold. By contrAST, when THe ENGlish crashED into THEIr own unseen continENT a cENTury LATer, THey landED in THe arctic, and found, to soME extENT, noTHing. Icy, unpOPuLATED, commodITy- poor, visually and TEMPORally “aBSTract,” THe Far NorTH - a differENT kIND of terra incognITa for THe early modern imagination THan THe sun-drenCHEd INDies, offerED no CLear stuff to be seen or EXPloITED. WITh THis, THis seminar contends, THe Arctic quietly yet powerfully challENGED older narratives of world- and PICture-making. NEITHer a continENT, nor an ocean, nor a METEOrological circumstance, THe Arctic fORCED EXPlorers, wrITers, and early artists FRom ENGland, THe NETHerlands, and GERmany to grapple wITh a differENT kIND of “ECOlogy.” Here, THere were virtually no exotic animals, TEEming forests, or enchanting civilizations to study, EXPloIT, or exterminate - yet. In THe FRigid NorTH, THat is, THe idea of description as a kIND of ACCumuLATive endeavor of “represENTation” - of exotiCISm as synonymous wITh abunDANCe - was THrown into question; THe NorTH was unsettLINg not because of dazzLINg difference, but because of monotonous sAMEness. RaTHer THan an EDen, to Renaissance travelers THe arctic was soMETHing like THe moon."
